CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031405256532001ME0F;02/12/2020;20;0,148;R
ES0031405256532001ME0F;02/12/2020;21;0,102;R
ES0031405256532001ME0F;02/12/2020;22;0,464;R
ES0031405256532001ME0F;02/12/2020;23;2,309;R
ES0031405256532001ME0F;02/12/2020;24;0,77;R
ES0031405256532001ME0F;03/12/2020;1;0,885;R
ES0031405256532001ME0F;03/12/2020;2;0,836;R
ES0031405256532001ME0F;03/12/2020;3;0,074;R
ES0031405256532001ME0F;03/12/2020;4;0,024;R
ES0031405256532001ME0F;03/12/2020;5;0,023;R
ES0031405256532001ME0F;03/12/2020;6;0,023;R
ES0031405256532001ME0F;03/12/2020;7;0,178;R
ES0031405256532001ME0F;03/12/2020;8;0,024;R
ES0031405256532001ME0F;03/12/2020;9;0,599;R
ES0031405256532001ME0F;03/12/2020;10;0,302;R
ES0031405256532001ME0F;03/12/2020;11;0,928;R
ES0031405256532001ME0F;03/12/2020;12;0,286;R
ES0031405256532001ME0F;03/12/2020;13;0,538;R
ES0031405256532001ME0F;03/12/2020;14;0,339;R
ES0031405256532001ME0F;03/12/2020;15;0,247;R
ES0031405256532001ME0F;03/12/2020;16;0,212;R
ES0031405256532001ME0F;03/12/2020;17;1,109;R
ES0031405256532001ME0F;03/12/2020;18;1,784;R
ES0031405256532001ME0F;03/12/2020;19;1,62;R
ES0031405256532001ME0F;03/12/2020;20;1,985;R
ES0031405256532001ME0F;03/12/2020;21;2,098;R
ES0031405256532001ME0F;03/12/2020;22;1,161;R
ES0031405256532001ME0F;03/12/2020;23;2,004;R
ES0031405256532001ME0F;03/12/2020;24;1,82;R
ES0031405256532001ME0F;04/12/2020;1;2,295;R
ES0031405256532001ME0F;04/12/2020;2;1,48;R
ES0031405256532001ME0F;04/12/2020;3;1,254;R
ES0031405256532001ME0F;04/12/2020;4;0,071;R
ES0031405256532001ME0F;04/12/2020;5;0,056;R
ES0031405256532001ME0F;04/12/2020;6;0,02;R
ES0031405256532001ME0F;04/12/2020;7;0,021;R
ES0031405256532001ME0F;04/12/2020;8;0,052;R
ES0031405256532001ME0F;04/12/2020;9;0,237;R
ES0031405256532001ME0F;04/12/2020;10;0,2;R
ES0031405256532001ME0F;04/12/2020;11;0,816;R
ES0031405256532001ME0F;04/12/2020;12;1,99;R
ES0031405256532001ME0F;04/12/2020;13;1,045;R
ES0031405256532001ME0F;04/12/2020;14;0,162;R
ES0031405256532001ME0F;04/12/2020;15;0,373;R
ES0031405256532001ME0F;04/12/2020;16;0,168;R
ES0031405256532001ME0F;04/12/2020;17;1,179;R
ES0031405256532001ME0F;04/12/2020;18;1,252;R
ES0031405256532001ME0F;04/12/2020;19;0,24;R
ES0031405256532001ME0F;04/12/2020;20;0,158;R
ES0031405256532001ME0F;04/12/2020;21;0,119;R
ES0031405256532001ME0F;04/12/2020;22;0,27;R
ES0031405256532001ME0F;04/12/2020;23;0,261;R
ES0031405256532001ME0F;04/12/2020;24;1,339;R
ES0031405256532001ME0F;05/12/2020;1;0,118;R
ES0031405256532001ME0F;05/12/2020;2;0,217;R
ES0031405256532001ME0F;05/12/2020;3;0,11;R
ES0031405256532001ME0F;05/12/2020;4;0,032;R
ES0031405256532001ME0F;05/12/2020;5;0,057;R
ES0031405256532001ME0F;05/12/2020;6;0,028;R
ES0031405256532001ME0F;05/12/2020;7;0,054;R
ES0031405256532001ME0F;05/12/2020;8;0,082;R
ES0031405256532001ME0F;05/12/2020;9;0,12;R
ES0031405256532001ME0F;05/12/2020;10;0,426;R
ES0031405256532001ME0F;05/12/2020;11;0,176;R
ES0031405256532001ME0F;05/12/2020;12;0,304;R
ES0031405256532001ME0F;05/12/2020;13;0,234;R
ES0031405256532001ME0F;05/12/2020;14;0,277;R
ES0031405256532001ME0F;05/12/2020;15;0,364;R
ES0031405256532001ME0F;05/12/2020;16;0,25;R
ES0031405256532001ME0F;05/12/2020;17;0,286;R
ES0031405256532001ME0F;05/12/2020;18;0,225;R
ES0031405256532001ME0F;05/12/2020;19;1,022;R
ES0031405256532001ME0F;05/12/2020;20;0,226;R
ES0031405256532001ME0F;05/12/2020;21;0,098;R
ES0031405256532001ME0F;05/12/2020;22;0,251;R
ES0031405256532001ME0F;05/12/2020;23;0,558;R
ES0031405256532001ME0F;05/12/2020;24;0,139;R
ES0031405256532001ME0F;06/12/2020;1;0,167;R
ES0031405256532001ME0F;06/12/2020;2;1,167;R
ES0031405256532001ME0F;06/12/2020;3;0,87;R
ES0031405256532001ME0F;06/12/2020;4;0,076;R
ES0031405256532001ME0F;06/12/2020;5;0,02;R
ES0031405256532001ME0F;06/12/2020;6;0,019;R
ES0031405256532001ME0F;06/12/2020;7;0,02;R
ES0031405256532001ME0F;06/12/2020;8;0,05;R
ES0031405256532001ME0F;06/12/2020;9;0,02;R
ES0031405256532001ME0F;06/12/2020;10;0,076;R
ES0031405256532001ME0F;06/12/2020;11;0,218;R
ES0031405256532001ME0F;06/12/2020;12;0,254;R
ES0031405256532001ME0F;06/12/2020;13;0,103;R
ES0031405256532001ME0F;06/12/2020;14;0,231;R
ES0031405256532001ME0F;06/12/2020;15;0,067;R
ES0031405256532001ME0F;06/12/2020;16;0,338;R
ES0031405256532001ME0F;06/12/2020;17;0,357;R
ES0031405256532001ME0F;06/12/2020;18;0,419;R
ES0031405256532001ME0F;06/12/2020;19;0,105;R
ES0031405256532001ME0F;06/12/2020;20;0,151;R
ES0031405256532001ME0F;06/12/2020;21;0,153;R
ES0031405256532001ME0F;06/12/2020;22;0,083;R
ES0031405256532001ME0F;06/12/2020;23;0,168;R
ES0031405256532001ME0F;06/12/2020;24;0,107;R
ES0031405256532001ME0F;07/12/2020;1;0,018;R
ES0031405256532001ME0F;07/12/2020;2;0,043;R
ES0031405256532001ME0F;07/12/2020;3;0,017;R
ES0031405256532001ME0F;07/12/2020;4;0,046;R
ES0031405256532001ME0F;07/12/2020;5;0,123;R
ES0031405256532001ME0F;07/12/2020;6;0,017;R
ES0031405256532001ME0F;07/12/2020;7;0,044;R
ES0031405256532001ME0F;07/12/2020;8;0,017;R
ES0031405256532001ME0F;07/12/2020;9;0,092;R
ES0031405256532001ME0F;07/12/2020;10;0,125;R
ES0031405256532001ME0F;07/12/2020;11;0,784;R
ES0031405256532001ME0F;07/12/2020;12;0,169;R
ES0031405256532001ME0F;07/12/2020;13;0,166;R
ES0031405256532001ME0F;07/12/2020;14;0,305;R
ES0031405256532001ME0F;07/12/2020;15;0,063;R
ES0031405256532001ME0F;07/12/2020;16;0,026;R
ES0031405256532001ME0F;07/12/2020;17;0,046;R
ES0031405256532001ME0F;07/12/2020;18;0,036;R
ES0031405256532001ME0F;07/12/2020;19;0,075;R
ES0031405256532001ME0F;07/12/2020;20;0,044;R
ES0031405256532001ME0F;07/12/2020;21;0,151;R
ES0031405256532001ME0F;07/12/2020;22;0,152;R
ES0031405256532001ME0F;07/12/2020;23;2,45;R
ES0031405256532001ME0F;07/12/2020;24;0,936;R
ES0031405256532001ME0F;08/12/2020;1;0,042;R
ES0031405256532001ME0F;08/12/2020;2;0,044;R
ES0031405256532001ME0F;08/12/2020;3;0,016;R
ES0031405256532001ME0F;08/12/2020;4;0,043;R
ES0031405256532001ME0F;08/12/2020;5;0,017;R
ES0031405256532001ME0F;08/12/2020;6;0,024;R
ES0031405256532001ME0F;08/12/2020;7;0,033;R
ES0031405256532001ME0F;08/12/2020;8;0,098;R
ES0031405256532001ME0F;08/12/2020;9;0,934;R
ES0031405256532001ME0F;08/12/2020;10;0,742;R
ES0031405256532001ME0F;08/12/2020;11;1,669;R
ES0031405256532001ME0F;08/12/2020;12;1,522;R
ES0031405256532001ME0F;08/12/2020;13;0,548;R
ES0031405256532001ME0F;08/12/2020;14;0,063;R
ES0031405256532001ME0F;08/12/2020;15;1,509;R
ES0031405256532001ME0F;08/12/2020;16;0,105;R
ES0031405256532001ME0F;08/12/2020;17;0,701;R
ES0031405256532001ME0F;08/12/2020;18;0,073;R
ES0031405256532001ME0F;08/12/2020;19;0,023;R
ES0031405256532001ME0F;08/12/2020;20;0,775;R
ES0031405256532001ME0F;08/12/2020;21;0,025;R
ES0031405256532001ME0F;08/12/2020;22;0,139;R
ES0031405256532001ME0F;08/12/2020;23;0,746;R
ES0031405256532001ME0F;08/12/2020;24;0,052;R
ES0031405256532001ME0F;09/12/2020;1;0,019;R
ES0031405256532001ME0F;09/12/2020;2;0,044;R
ES0031405256532001ME0F;09/12/2020;3;0,016;R
ES0031405256532001ME0F;09/12/2020;4;0,109;R
ES0031405256532001ME0F;09/12/2020;5;0,066;R
ES0031405256532001ME0F;09/12/2020;6;0,034;R
ES0031405256532001ME0F;09/12/2020;7;0,778;R
ES0031405256532001ME0F;09/12/2020;8;0,111;R
ES0031405256532001ME0F;09/12/2020;9;0,124;R
ES0031405256532001ME0F;09/12/2020;10;1,092;R
ES0031405256532001ME0F;09/12/2020;11;1,99;R
ES0031405256532001ME0F;09/12/2020;12;0,773;R
ES0031405256532001ME0F;09/12/2020;13;1,531;R
ES0031405256532001ME0F;09/12/2020;14;0,349;R
ES0031405256532001ME0F;09/12/2020;15;0,171;R
ES0031405256532001ME0F;09/12/2020;16;0,147;R
ES0031405256532001ME0F;09/12/2020;17;0,153;R
ES0031405256532001ME0F;09/12/2020;18;0,165;R
ES0031405256532001ME0F;09/12/2020;19;0,099;R
ES0031405256532001ME0F;09/12/2020;20;0,249;R
ES0031405256532001ME0F;09/12/2020;21;0,203;R
ES0031405256532001ME0F;09/12/2020;22;0,299;R
ES0031405256532001ME0F;09/12/2020;23;0,738;R
ES0031405256532001ME0F;09/12/2020;24;0,321;R
ES0031405256532001ME0F;10/12/2020;1;0,291;R
ES0031405256532001ME0F;10/12/2020;2;0,197;R
ES0031405256532001ME0F;10/12/2020;3;1,026;R
ES0031405256532001ME0F;10/12/2020;4;0,86;R
ES0031405256532001ME0F;10/12/2020;5;0,046;R
ES0031405256532001ME0F;10/12/2020;6;0,02;R
ES0031405256532001ME0F;10/12/2020;7;0,232;R
ES0031405256532001ME0F;10/12/2020;8;0,198;R
ES0031405256532001ME0F;10/12/2020;9;0,797;R
ES0031405256532001ME0F;10/12/2020;10;0,077;R
ES0031405256532001ME0F;10/12/2020;11;0,103;R
ES0031405256532001ME0F;10/12/2020;12;0,21;R
ES0031405256532001ME0F;10/12/2020;13;0,974;R
ES0031405256532001ME0F;10/12/2020;14;0,286;R
ES0031405256532001ME0F;10/12/2020;15;0,088;R
ES0031405256532001ME0F;10/12/2020;16;0,223;R
ES0031405256532001ME0F;10/12/2020;17;0,333;R
ES0031405256532001ME0F;10/12/2020;18;0,505;R
ES0031405256532001ME0F;10/12/2020;19;0,439;R
ES0031405256532001ME0F;10/12/2020;20;0,244;R
ES0031405256532001ME0F;10/12/2020;21;0,203;R
ES0031405256532001ME0F;10/12/2020;22;0,308;R
ES0031405256532001ME0F;10/12/2020;23;0,257;R
ES0031405256532001ME0F;10/12/2020;24;0,761;R
ES0031405256532001ME0F;11/12/2020;1;0,124;R
ES0031405256532001ME0F;11/12/2020;2;0,052;R
ES0031405256532001ME0F;11/12/2020;3;0,034;R
ES0031405256532001ME0F;11/12/2020;4;0,129;R
ES0031405256532001ME0F;11/12/2020;5;0,017;R
ES0031405256532001ME0F;11/12/2020;6;0,039;R
ES0031405256532001ME0F;11/12/2020;7;0,106;R
ES0031405256532001ME0F;11/12/2020;8;0,023;R
ES0031405256532001ME0F;11/12/2020;9;0,832;R
ES0031405256532001ME0F;11/12/2020;10;1,254;R
ES0031405256532001ME0F;11/12/2020;11;1,005;R
ES0031405256532001ME0F;11/12/2020;12;0,152;R
ES0031405256532001ME0F;11/12/2020;13;0,146;R
ES0031405256532001ME0F;11/12/2020;14;0,195;R
ES0031405256532001ME0F;11/12/2020;15;0,185;R
ES0031405256532001ME0F;11/12/2020;16;0,361;R
ES0031405256532001ME0F;11/12/2020;17;0,185;R
ES0031405256532001ME0F;11/12/2020;18;0,12;R
ES0031405256532001ME0F;11/12/2020;19;0,196;R
ES0031405256532001ME0F;11/12/2020;20;0,596;R
ES0031405256532001ME0F;11/12/2020;21;0,142;R
ES0031405256532001ME0F;11/12/2020;22;0,349;R
ES0031405256532001ME0F;11/12/2020;23;0,138;R
ES0031405256532001ME0F;11/12/2020;24;0,603;R
ES0031405256532001ME0F;12/12/2020;1;0,749;R
ES0031405256532001ME0F;12/12/2020;2;0,123;R
ES0031405256532001ME0F;12/12/2020;3;0,028;R
ES0031405256532001ME0F;12/12/2020;4;0,046;R
ES0031405256532001ME0F;12/12/2020;5;0,02;R
ES0031405256532001ME0F;12/12/2020;6;0,044;R
ES0031405256532001ME0F;12/12/2020;7;0,019;R
ES0031405256532001ME0F;12/12/2020;8;0,053;R
ES0031405256532001ME0F;12/12/2020;9;0,047;R
ES0031405256532001ME0F;12/12/2020;10;0,065;R
ES0031405256532001ME0F;12/12/2020;11;0,045;R
ES0031405256532001ME0F;12/12/2020;12;0,129;R
ES0031405256532001ME0F;12/12/2020;13;0,215;R
ES0031405256532001ME0F;12/12/2020;14;0,125;R
ES0031405256532001ME0F;12/12/2020;15;0,181;R
ES0031405256532001ME0F;12/12/2020;16;0,209;R
ES0031405256532001ME0F;12/12/2020;17;0,047;R
ES0031405256532001ME0F;12/12/2020;18;0,12;R
ES0031405256532001ME0F;12/12/2020;19;0,194;R
ES0031405256532001ME0F;12/12/2020;20;0,131;R
ES0031405256532001ME0F;12/12/2020;21;1,148;R
ES0031405256532001ME0F;12/12/2020;22;1,935;R
ES0031405256532001ME0F;12/12/2020;23;0,779;R
ES0031405256532001ME0F;12/12/2020;24;0,133;R
ES0031405256532001ME0F;13/12/2020;1;0,665;R
ES0031405256532001ME0F;13/12/2020;2;0,044;R
ES0031405256532001ME0F;13/12/2020;3;0,069;R
ES0031405256532001ME0F;13/12/2020;4;0,1;R
ES0031405256532001ME0F;13/12/2020;5;0,018;R
ES0031405256532001ME0F;13/12/2020;6;0,042;R
ES0031405256532001ME0F;13/12/2020;7;0,038;R
ES0031405256532001ME0F;13/12/2020;8;0,021;R
ES0031405256532001ME0F;13/12/2020;9;0,086;R
ES0031405256532001ME0F;13/12/2020;10;0,676;R
ES0031405256532001ME0F;13/12/2020;11;0,094;R
ES0031405256532001ME0F;13/12/2020;12;0,095;R
ES0031405256532001ME0F;13/12/2020;13;0,079;R
ES0031405256532001ME0F;13/12/2020;14;0,044;R
ES0031405256532001ME0F;13/12/2020;15;0,3;R
ES0031405256532001ME0F;13/12/2020;16;0,077;R
ES0031405256532001ME0F;13/12/2020;17;1,433;R
ES0031405256532001ME0F;13/12/2020;18;0,51;R
ES0031405256532001ME0F;13/12/2020;19;0,118;R
ES0031405256532001ME0F;13/12/2020;20;0,119;R
ES0031405256532001ME0F;13/12/2020;21;0,188;R
ES0031405256532001ME0F;13/12/2020;22;0,141;R
ES0031405256532001ME0F;13/12/2020;23;0,822;R
ES0031405256532001ME0F;13/12/2020;24;0,031;R
ES0031405256532001ME0F;14/12/2020;1;0,02;R
ES0031405256532001ME0F;14/12/2020;2;0,018;R
ES0031405256532001ME0F;14/12/2020;3;0,019;R
ES0031405256532001ME0F;14/12/2020;4;0,018;R
ES0031405256532001ME0F;14/12/2020;5;0,046;R
ES0031405256532001ME0F;14/12/2020;6;0,018;R
ES0031405256532001ME0F;14/12/2020;7;0,022;R
ES0031405256532001ME0F;14/12/2020;8;0,253;R
ES0031405256532001ME0F;14/12/2020;9;0,183;R
ES0031405256532001ME0F;14/12/2020;10;1,237;R
ES0031405256532001ME0F;14/12/2020;11;0,912;R
ES0031405256532001ME0F;14/12/2020;12;0,102;R
ES0031405256532001ME0F;14/12/2020;13;0,07;R
ES0031405256532001ME0F;14/12/2020;14;0,302;R
ES0031405256532001ME0F;14/12/2020;15;0,2;R
ES0031405256532001ME0F;14/12/2020;16;0,07;R
ES0031405256532001ME0F;14/12/2020;17;0,039;R
ES0031405256532001ME0F;14/12/2020;18;0,088;R
ES0031405256532001ME0F;14/12/2020;19;0,071;R
ES0031405256532001ME0F;14/12/2020;20;0,08;R
ES0031405256532001ME0F;14/12/2020;21;0,064;R
ES0031405256532001ME0F;14/12/2020;22;1,038;R
ES0031405256532001ME0F;14/12/2020;23;1,176;R
ES0031405256532001ME0F;14/12/2020;24;0,654;R
ES0031405256532001ME0F;15/12/2020;1;0,196;R
ES0031405256532001ME0F;15/12/2020;2;0,028;R
ES0031405256532001ME0F;15/12/2020;3;0,042;R
ES0031405256532001ME0F;15/12/2020;4;0,038;R
ES0031405256532001ME0F;15/12/2020;5;0,018;R
ES0031405256532001ME0F;15/12/2020;6;0,059;R
ES0031405256532001ME0F;15/12/2020;7;0,019;R
ES0031405256532001ME0F;15/12/2020;8;0,29;R
ES0031405256532001ME0F;15/12/2020;9;0,206;R
ES0031405256532001ME0F;15/12/2020;10;0,131;R
ES0031405256532001ME0F;15/12/2020;11;0,665;R
ES0031405256532001ME0F;15/12/2020;12;1,315;R
ES0031405256532001ME0F;15/12/2020;13;2,651;R
ES0031405256532001ME0F;15/12/2020;14;1,235;R
ES0031405256532001ME0F;15/12/2020;15;1,104;R
ES0031405256532001ME0F;15/12/2020;16;0,679;R
ES0031405256532001ME0F;15/12/2020;17;0,122;R
ES0031405256532001ME0F;15/12/2020;18;0,121;R
ES0031405256532001ME0F;15/12/2020;19;0,935;R
ES0031405256532001ME0F;15/12/2020;20;1,055;R
ES0031405256532001ME0F;15/12/2020;21;0,078;R
ES0031405256532001ME0F;15/12/2020;22;1,57;R
ES0031405256532001ME0F;15/12/2020;23;0,215;R
ES0031405256532001ME0F;15/12/2020;24;0,937;R
ES0031405256532001ME0F;16/12/2020;1;0,107;R
ES0031405256532001ME0F;16/12/2020;2;0,142;R
ES0031405256532001ME0F;16/12/2020;3;0,129;R
ES0031405256532001ME0F;16/12/2020;4;0,022;R
ES0031405256532001ME0F;16/12/2020;5;0,021;R
ES0031405256532001ME0F;16/12/2020;6;0,079;R
ES0031405256532001ME0F;16/12/2020;7;0,109;R
ES0031405256532001ME0F;16/12/2020;8;0,029;R
ES0031405256532001ME0F;16/12/2020;9;0,156;R
ES0031405256532001ME0F;16/12/2020;10;0,253;R
ES0031405256532001ME0F;16/12/2020;11;0,335;R
ES0031405256532001ME0F;16/12/2020;12;1,496;R
ES0031405256532001ME0F;16/12/2020;13;0,803;R
ES0031405256532001ME0F;16/12/2020;14;1,361;R
ES0031405256532001ME0F;16/12/2020;15;0,822;R
ES0031405256532001ME0F;16/12/2020;16;0,38;R
ES0031405256532001ME0F;16/12/2020;17;0,428;R
ES0031405256532001ME0F;16/12/2020;18;0,896;R
ES0031405256532001ME0F;16/12/2020;19;0,148;R
ES0031405256532001ME0F;16/12/2020;20;0,203;R
ES0031405256532001ME0F;16/12/2020;21;0,228;R
ES0031405256532001ME0F;16/12/2020;22;0,282;R
ES0031405256532001ME0F;16/12/2020;23;1,572;R
ES0031405256532001ME0F;16/12/2020;24;1,78;R
ES0031405256532001ME0F;17/12/2020;1;0,131;R
ES0031405256532001ME0F;17/12/2020;2;0,089;R
ES0031405256532001ME0F;17/12/2020;3;0,043;R
ES0031405256532001ME0F;17/12/2020;4;0,026;R
ES0031405256532001ME0F;17/12/2020;5;0,052;R
ES0031405256532001ME0F;17/12/2020;6;0,024;R
ES0031405256532001ME0F;17/12/2020;7;0,802;R
ES0031405256532001ME0F;17/12/2020;8;0,125;R
ES0031405256532001ME0F;17/12/2020;9;0,238;R
ES0031405256532001ME0F;17/12/2020;10;0,192;R
ES0031405256532001ME0F;17/12/2020;11;0,163;R
ES0031405256532001ME0F;17/12/2020;12;0,242;R
ES0031405256532001ME0F;17/12/2020;13;0,319;R
ES0031405256532001ME0F;17/12/2020;14;0,199;R
ES0031405256532001ME0F;17/12/2020;15;0,326;R
ES0031405256532001ME0F;17/12/2020;16;0,242;R
ES0031405256532001ME0F;17/12/2020;17;0,195;R
ES0031405256532001ME0F;17/12/2020;18;0,152;R
ES0031405256532001ME0F;17/12/2020;19;0,104;R
ES0031405256532001ME0F;17/12/2020;20;0,127;R
ES0031405256532001ME0F;17/12/2020;21;0,167;R
ES0031405256532001ME0F;17/12/2020;22;0,307;R
ES0031405256532001ME0F;17/12/2020;23;0,519;R
ES0031405256532001ME0F;17/12/2020;24;0,369;R
ES0031405256532001ME0F;18/12/2020;1;0,186;R
ES0031405256532001ME0F;18/12/2020;2;0,027;R
ES0031405256532001ME0F;18/12/2020;3;0,056;R
ES0031405256532001ME0F;18/12/2020;4;0,02;R
ES0031405256532001ME0F;18/12/2020;5;0,053;R
ES0031405256532001ME0F;18/12/2020;6;0,02;R
ES0031405256532001ME0F;18/12/2020;7;0,052;R
ES0031405256532001ME0F;18/12/2020;8;0,203;R
ES0031405256532001ME0F;18/12/2020;9;0,093;R
ES0031405256532001ME0F;18/12/2020;10;0,16;R
ES0031405256532001ME0F;18/12/2020;11;0,152;R
ES0031405256532001ME0F;18/12/2020;12;0,175;R
ES0031405256532001ME0F;18/12/2020;13;0,179;R
ES0031405256532001ME0F;18/12/2020;14;0,71;R
ES0031405256532001ME0F;18/12/2020;15;0,358;R
ES0031405256532001ME0F;18/12/2020;16;0,78;R
ES0031405256532001ME0F;18/12/2020;17;1,859;R
ES0031405256532001ME0F;18/12/2020;18;0,565;R
ES0031405256532001ME0F;18/12/2020;19;0,425;R
ES0031405256532001ME0F;18/12/2020;20;0,122;R
ES0031405256532001ME0F;18/12/2020;21;1,891;R
ES0031405256532001ME0F;18/12/2020;22;1,134;R
ES0031405256532001ME0F;18/12/2020;23;0,083;R
ES0031405256532001ME0F;18/12/2020;24;0,771;R
ES0031405256532001ME0F;19/12/2020;1;1,111;R
ES0031405256532001ME0F;19/12/2020;2;0,508;R
ES0031405256532001ME0F;19/12/2020;3;0,09;R
ES0031405256532001ME0F;19/12/2020;4;0,022;R
ES0031405256532001ME0F;19/12/2020;5;0,02;R
ES0031405256532001ME0F;19/12/2020;6;0,021;R
ES0031405256532001ME0F;19/12/2020;7;0,145;R
ES0031405256532001ME0F;19/12/2020;8;0,041;R
ES0031405256532001ME0F;19/12/2020;9;0,123;R
ES0031405256532001ME0F;19/12/2020;10;0,881;R
ES0031405256532001ME0F;19/12/2020;11;1,263;R
ES0031405256532001ME0F;19/12/2020;12;0,195;R
ES0031405256532001ME0F;19/12/2020;13;0,173;R
ES0031405256532001ME0F;19/12/2020;14;0,172;R
ES0031405256532001ME0F;19/12/2020;15;0,067;R
ES0031405256532001ME0F;19/12/2020;16;0,245;R
ES0031405256532001ME0F;19/12/2020;17;0,211;R
ES0031405256532001ME0F;19/12/2020;18;0,422;R
ES0031405256532001ME0F;19/12/2020;19;0,182;R
ES0031405256532001ME0F;19/12/2020;20;0,363;R
ES0031405256532001ME0F;19/12/2020;21;0,197;R
ES0031405256532001ME0F;19/12/2020;22;0,152;R
ES0031405256532001ME0F;19/12/2020;23;0,208;R
ES0031405256532001ME0F;19/12/2020;24;0,83;R
ES0031405256532001ME0F;20/12/2020;1;0,112;R
ES0031405256532001ME0F;20/12/2020;2;0,054;R
ES0031405256532001ME0F;20/12/2020;3;0,048;R
ES0031405256532001ME0F;20/12/2020;4;0,022;R
ES0031405256532001ME0F;20/12/2020;5;0,054;R
ES0031405256532001ME0F;20/12/2020;6;0,161;R
ES0031405256532001ME0F;20/12/2020;7;0,054;R
ES0031405256532001ME0F;20/12/2020;8;0,025;R
ES0031405256532001ME0F;20/12/2020;9;0,421;R
ES0031405256532001ME0F;20/12/2020;10;0,114;R
ES0031405256532001ME0F;20/12/2020;11;0,314;R
ES0031405256532001ME0F;20/12/2020;12;0,686;R
ES0031405256532001ME0F;20/12/2020;13;0,128;R
ES0031405256532001ME0F;20/12/2020;14;0,078;R
ES0031405256532001ME0F;20/12/2020;15;0,03;R
ES0031405256532001ME0F;20/12/2020;16;0,062;R
ES0031405256532001ME0F;20/12/2020;17;0,049;R
ES0031405256532001ME0F;20/12/2020;18;0,063;R
ES0031405256532001ME0F;20/12/2020;19;0,078;R
ES0031405256532001ME0F;20/12/2020;20;0,073;R
ES0031405256532001ME0F;20/12/2020;21;0,273;R
ES0031405256532001ME0F;20/12/2020;22;0,229;R
ES0031405256532001ME0F;20/12/2020;23;0,16;R
ES0031405256532001ME0F;20/12/2020;24;0,33;R
ES0031405256532001ME0F;21/12/2020;1;1,863;R
ES0031405256532001ME0F;21/12/2020;2;0,206;R
ES0031405256532001ME0F;21/12/2020;3;0,049;R
ES0031405256532001ME0F;21/12/2020;4;0,042;R
ES0031405256532001ME0F;21/12/2020;5;0,03;R
ES0031405256532001ME0F;21/12/2020;6;0,036;R
ES0031405256532001ME0F;21/12/2020;7;0,042;R
ES0031405256532001ME0F;21/12/2020;8;0,218;R
ES0031405256532001ME0F;21/12/2020;9;0,217;R
ES0031405256532001ME0F;21/12/2020;10;0,946;R
ES0031405256532001ME0F;21/12/2020;11;0,474;R
ES0031405256532001ME0F;21/12/2020;12;1,075;R
ES0031405256532001ME0F;21/12/2020;13;0,236;R
ES0031405256532001ME0F;21/12/2020;14;0,512;R
ES0031405256532001ME0F;21/12/2020;15;1,446;R
ES0031405256532001ME0F;21/12/2020;16;0,289;R
ES0031405256532001ME0F;21/12/2020;17;0,169;R
ES0031405256532001ME0F;21/12/2020;18;1,004;R
ES0031405256532001ME0F;21/12/2020;19;0,569;R
ES0031405256532001ME0F;21/12/2020;20;0,139;R
ES0031405256532001ME0F;21/12/2020;21;0,118;R
ES0031405256532001ME0F;21/12/2020;22;0,359;R
ES0031405256532001ME0F;21/12/2020;23;0,281;R
ES0031405256532001ME0F;21/12/2020;24;0,229;R
ES0031405256532001ME0F;22/12/2020;1;0,086;R
ES0031405256532001ME0F;22/12/2020;2;0,058;R
ES0031405256532001ME0F;22/12/2020;3;0,172;R
ES0031405256532001ME0F;22/12/2020;4;0,061;R
ES0031405256532001ME0F;22/12/2020;5;0,073;R
ES0031405256532001ME0F;22/12/2020;6;0,058;R
ES0031405256532001ME0F;22/12/2020;7;0,061;R
ES0031405256532001ME0F;22/12/2020;8;1,003;R
ES0031405256532001ME0F;22/12/2020;9;2,036;R
ES0031405256532001ME0F;22/12/2020;10;0,223;R
ES0031405256532001ME0F;22/12/2020;11;0,659;R
ES0031405256532001ME0F;22/12/2020;12;0,973;R
ES0031405256532001ME0F;22/12/2020;13;0,881;R
ES0031405256532001ME0F;22/12/2020;14;0,376;R
ES0031405256532001ME0F;22/12/2020;15;0,274;R
ES0031405256532001ME0F;22/12/2020;16;0,17;R
ES0031405256532001ME0F;22/12/2020;17;0,129;R
ES0031405256532001ME0F;22/12/2020;18;0,218;R
ES0031405256532001ME0F;22/12/2020;19;0,131;R
ES0031405256532001ME0F;22/12/2020;20;0,127;R
ES0031405256532001ME0F;22/12/2020;21;0,089;R
ES0031405256532001ME0F;22/12/2020;22;0,131;R
ES0031405256532001ME0F;22/12/2020;23;0,157;R
ES0031405256532001ME0F;22/12/2020;24;0,205;R
ES0031405256532001ME0F;23/12/2020;1;0,237;R
ES0031405256532001ME0F;23/12/2020;2;0,125;R
ES0031405256532001ME0F;23/12/2020;3;0,031;R
ES0031405256532001ME0F;23/12/2020;4;0,058;R
ES0031405256532001ME0F;23/12/2020;5;0,023;R
ES0031405256532001ME0F;23/12/2020;6;0,022;R
